ticker,as_of,open,high,low,close,volume,synthetic,source_id
SIM_0006,2026-01-06T20:00:00+00:00,158.744,159.1365,156.0738,156.4606,395629.0,True,synthetic:ohlcv:SIM_0006:197
SIM_0007,2026-01-06T20:00:00+00:00,200.4863,201.718,200.1284,201.3585,259967.0,True,synthetic:ohlcv:SIM_0007:198
SIM_0008,2026-01-06T20:00:00+00:00,518.0257,519.7613,514.663,516.3931,206155.0,True,synthetic:ohlcv:SIM_0008:199
SIM_0001,2026-01-06T20:30:00+00:00,108.063,108.2893,106.7425,106.9666,336013.0,True,synthetic:ohlcv:SIM_0001:200
SIM_0002,2026-01-06T20:30:00+00:00,218.8488,219.8063,218.1981,219.1547,180742.0,True,synthetic:ohlcv:SIM_0002:201
SIM_0003,2026-01-06T20:30:00+00:00,404.5613,408.3886,403.903,407.7253,512821.0,True,synthetic:ohlcv:SIM_0003:202
SIM_0004,2026-01-06T20:30:00+00:00,151.2903,151.3922,151.2626,151.3645,93054.0,True,synthetic:ohlcv:SIM_0004:203
SIM_0005,2026-01-06T20:30:00+00:00,382.1429,386.5013,381.1075,385.4568,589722.0,True,synthetic:ohlcv:SIM_0005:204
SIM_0006,2026-01-06T20:30:00+00:00,156.4606,156.8038,150.543,150.874,1600829.0,True,synthetic:ohlcv:SIM_0006:205
SIM_0007,2026-01-06T20:30:00+00:00,201.3585,202.5663,201.3215,202.5291,322356.0,True,synthetic:ohlcv:SIM_0007:206
SIM_0008,2026-01-06T20:30:00+00:00,516.3931,520.7776,516.3204,520.7042,405533.0,True,synthetic:ohlcv:SIM_0008:207
SIM_0001,2026-01-07T14:30:00+00:00,106.9666,107.1261,105.4346,105.592,429869.0,True,synthetic:ohlcv:SIM_0001:208
SIM_0002,2026-01-07T14:30:00+00:00,219.1547,220.5301,218.644,220.0174,289685.0,True,synthetic:ohlcv:SIM_0002:209
SIM_0003,2026-01-07T14:30:00+00:00,407.7253,408.7254,405.3907,406.3875,175937.0,True,synthetic:ohlcv:SIM_0003:210
SIM_0004,2026-01-07T14:30:00+00:00,151.3645,151.9517,150.7458,151.3328,160173.0,True,synthetic:ohlcv:SIM_0004:211
SIM_0005,2026-01-07T14:30:00+00:00,385.4568,386.0728,383.0598,383.6729,190184.0,True,synthetic:ohlcv:SIM_0005:212
SIM_0006,2026-01-07T14:30:00+00:00,150.874,151.8323,150.4582,151.415,207453.0,True,synthetic:ohlcv:SIM_0006:213
SIM_0007,2026-01-07T14:30:00+00:00,202.5291,203.1796,201.7588,202.409,160454.0,True,synthetic:ohlcv:SIM_0007:214
SIM_0008,2026-01-07T14:30:00+00:00,520.7042,522.1815,518.3921,519.8669,349993.0,True,synthetic:ohlcv:SIM_0008:215
SIM_0001,2026-01-07T15:00:00+00:00,105.592,107.8922,105.4425,107.7397,534885.0,True,synthetic:ohlcv:SIM_0001:216
SIM_0002,2026-01-07T15:00:00+00:00,220.0174,221.4451,219.6229,221.0488,338539.0,True,synthetic:ohlcv:SIM_0002:217
SIM_0003,2026-01-07T15:00:00+00:00,406.3875,406.9937,398.5115,399.1068,838087.0,True,synthetic:ohlcv:SIM_0003:218
SIM_0004,2026-01-07T15:00:00+00:00,151.3328,151.515,151.0089,151.1909,154861.0,True,synthetic:ohlcv:SIM_0004:219
SIM_0005,2026-01-07T15:00:00+00:00,383.6729,386.8259,383.3569,386.5076,510709.0,True,synthetic:ohlcv:SIM_0005:220
SIM_0006,2026-01-07T15:00:00+00:00,151.415,152.2395,151.127,151.9505,204263.0,True,synthetic:ohlcv:SIM_0006:221
SIM_0007,2026-01-07T15:00:00+00:00,202.409,203.0365,201.4307,202.0572,287898.0,True,synthetic:ohlcv:SIM_0007:222
SIM_0008,2026-01-07T15:00:00+00:00,519.8669,523.4796,518.9299,522.5378,510673.0,True,synthetic:ohlcv:SIM_0008:223
SIM_0001,2026-01-07T15:30:00+00:00,107.7397,109.8931,107.5006,109.6498,696162.0,True,synthetic:ohlcv:SIM_0001:224
SIM_0002,2026-01-07T15:30:00+00:00,221.0488,221.1248,219.3162,219.3917,221717.0,True,synthetic:ohlcv:SIM_0002:225
SIM_0003,2026-01-07T15:30:00+00:00,399.1068,399.55,396.2061,396.6466,424070.0,True,synthetic:ohlcv:SIM_0003:226
SIM_0004,2026-01-07T15:30:00+00:00,151.1909,151.3595,150.9231,151.0916,100944.0,True,synthetic:ohlcv:SIM_0004:227
SIM_0005,2026-01-07T15:30:00+00:00,386.5076,387.3721,385.0342,385.8974,241219.0,True,synthetic:ohlcv:SIM_0005:228
SIM_0006,2026-01-07T15:30:00+00:00,151.9505,152.421,151.5836,152.0539,236178.0,True,synthetic:ohlcv:SIM_0006:229
SIM_0007,2026-01-07T15:30:00+00:00,202.0572,203.0258,201.8609,202.8288,278803.0,True,synthetic:ohlcv:SIM_0007:230
SIM_0008,2026-01-07T15:30:00+00:00,522.5378,525.0419,521.337,523.8381,171057.0,True,synthetic:ohlcv:SIM_0008:231
SIM_0001,2026-01-07T16:00:00+00:00,109.6498,110.6082,109.4252,110.382,185650.0,True,synthetic:ohlcv:SIM_0001:232
SIM_0002,2026-01-07T16:00:00+00:00,219.3917,219.933,217.5416,218.0796,356050.0,True,synthetic:ohlcv:SIM_0002:233
SIM_0003,2026-01-07T16:00:00+00:00,396.6466,397.6032,388.8048,389.7447,739036.0,True,synthetic:ohlcv:SIM_0003:234
SIM_0004,2026-01-07T16:00:00+00:00,151.0916,151.9613,150.7767,151.6452,308035.0,True,synthetic:ohlcv:SIM_0004:235
SIM_0005,2026-01-07T16:00:00+00:00,385.8974,386.695,384.9044,385.7017,129997.0,True,synthetic:ohlcv:SIM_0005:236
SIM_0006,2026-01-07T16:00:00+00:00,152.0539,153.1769,151.6444,152.7655,342767.0,True,synthetic:ohlcv:SIM_0006:237
SIM_0007,2026-01-07T16:00:00+00:00,202.8288,204.6154,202.2265,204.0096,519835.0,True,synthetic:ohlcv:SIM_0007:238
SIM_0008,2026-01-07T16:00:00+00:00,523.8381,524.6072,519.8835,520.648,284247.0,True,synthetic:ohlcv:SIM_0008:239
SIM_0001,2026-01-07T16:30:00+00:00,110.382,110.4825,109.7849,109.885,178402.0,True,synthetic:ohlcv:SIM_0001:240
SIM_0002,2026-01-07T16:30:00+00:00,218.0796,219.9636,217.6932,219.5744,388618.0,True,synthetic:ohlcv:SIM_0002:241
SIM_0003,2026-01-07T16:30:00+00:00,389.7447,396.9879,388.5896,395.8148,384592.0,True,synthetic:ohlcv:SIM_0003:242
SIM_0004,2026-01-07T16:30:00+00:00,151.6452,152.654,151.1539,152.161,287588.0,True,synthetic:ohlcv:SIM_0004:243
SIM_0005,2026-01-07T16:30:00+00:00,385.7017,386.2584,384.6086,385.1646,253141.0,True,synthetic:ohlcv:SIM_0005:244
SIM_0006,2026-01-07T16:30:00+00:00,152.7655,153.0497,150.4492,150.7297,513398.0,True,synthetic:ohlcv:SIM_0006:245
SIM_0007,2026-01-07T16:30:00+00:00,204.0096,204.6832,203.5646,204.2377,143776.0,True,synthetic:ohlcv:SIM_0007:246
SIM_0008,2026-01-07T16:30:00+00:00,520.648,521.1432,518.2692,518.7626,371992.0,True,synthetic:ohlcv:SIM_0008:247
SIM_0001,2026-01-07T17:00:00+00:00,109.885,110.3129,108.6713,109.0962,298000.0,True,synthetic:ohlcv:SIM_0001:248
SIM_0002,2026-01-07T17:00:00+00:00,219.5744,220.0255,218.9104,219.361,783588.0,True,synthetic:ohlcv:SIM_0002:249
SIM_0003,2026-01-07T17:00:00+00:00,395.8148,397.9739,395.1433,397.2998,197915.0,True,synthetic:ohlcv:SIM_0003:250
SIM_0004,2026-01-07T17:00:00+00:00,152.161,152.6295,150.0402,150.5036,672372.0,True,synthetic:ohlcv:SIM_0004:251
SIM_0005,2026-01-07T17:00:00+00:00,385.1646,385.6062,384.2551,384.6961,254337.0,True,synthetic:ohlcv:SIM_0005:252
SIM_0006,2026-01-07T17:00:00+00:00,150.7297,151.1706,147.9466,148.3807,632438.0,True,synthetic:ohlcv:SIM_0006:253
SIM_0007,2026-01-07T17:00:00+00:00,204.2377,207.6461,204.1827,207.5901,911686.0,True,synthetic:ohlcv:SIM_0007:254
SIM_0008,2026-01-07T17:00:00+00:00,518.7626,523.8956,517.7633,522.8883,534087.0,True,synthetic:ohlcv:SIM_0008:255
SIM_0001,2026-01-07T17:30:00+00:00,109.0962,109.2179,107.1015,107.2212,587201.0,True,synthetic:ohlcv:SIM_0001:256
SIM_0002,2026-01-07T17:30:00+00:00,219.361,219.6262,219.0917,219.3569,127617.0,True,synthetic:ohlcv:SIM_0002:257
SIM_0003,2026-01-07T17:30:00+00:00,397.2998,406.0634,396.9684,405.725,561479.0,True,synthetic:ohlcv:SIM_0003:258
SIM_0004,2026-01-07T17:30:00+00:00,150.5036,150.6682,148.4744,148.637,3226507.0,True,synthetic:ohlcv:SIM_0004:259
SIM_0005,2026-01-07T17:30:00+00:00,384.6961,387.1823,384.0315,386.5145,434009.0,True,synthetic:ohlcv:SIM_0005:260
SIM_0006,2026-01-07T17:30:00+00:00,148.3807,151.9053,147.9636,151.4794,1035366.0,True,synthetic:ohlcv:SIM_0006:261
SIM_0007,2026-01-07T17:30:00+00:00,207.5901,212.0516,207.2335,211.6879,929905.0,True,synthetic:ohlcv:SIM_0007:262
SIM_0008,2026-01-07T17:30:00+00:00,522.8883,524.378,520.5411,522.0284,349300.0,True,synthetic:ohlcv:SIM_0008:263
SIM_0001,2026-01-07T18:00:00+00:00,107.2212,107.379,107.0788,107.2367,63419.0,True,synthetic:ohlcv:SIM_0001:264
SIM_0002,2026-01-07T18:00:00+00:00,219.3569,221.9666,219.0084,221.6145,276488.0,True,synthetic:ohlcv:SIM_0002:265
SIM_0003,2026-01-07T18:00:00+00:00,405.725,407.1151,402.2749,403.6578,213336.0,True,synthetic:ohlcv:SIM_0003:266
SIM_0004,2026-01-07T18:00:00+00:00,148.637,150.296,148.277,149.9329,286459.0,True,synthetic:ohlcv:SIM_0004:267
SIM_0005,2026-01-07T18:00:00+00:00,386.5145,388.8332,385.9722,388.2884,271161.0,True,synthetic:ohlcv:SIM_0005:268
SIM_0006,2026-01-07T18:00:00+00:00,151.4794,153.2388,151.1712,152.9276,311475.0,True,synthetic:ohlcv:SIM_0006:269
SIM_0007,2026-01-07T18:00:00+00:00,211.6879,212.9825,211.1205,212.4132,298477.0,True,synthetic:ohlcv:SIM_0007:270
SIM_0008,2026-01-07T18:00:00+00:00,522.0284,523.4858,521.1787,522.6351,175251.0,True,synthetic:ohlcv:SIM_0008:271
SIM_0001,2026-01-07T18:30:00+00:00,107.2367,108.6178,107.0336,108.4125,487785.0,True,synthetic:ohlcv:SIM_0001:272
SIM_0002,2026-01-07T18:30:00+00:00,221.6145,222.0701,219.9038,220.3568,293755.0,True,synthetic:ohlcv:SIM_0002:273
SIM_0003,2026-01-07T18:30:00+00:00,403.6578,412.4042,402.8925,411.6238,876258.0,True,synthetic:ohlcv:SIM_0003:274
SIM_0004,2026-01-07T18:30:00+00:00,149.9329,151.3781,149.4661,150.9083,239028.0,True,synthetic:ohlcv:SIM_0004:275
SIM_0005,2026-01-07T18:30:00+00:00,388.2884,390.9213,387.682,390.3118,280793.0,True,synthetic:ohlcv:SIM_0005:276
SIM_0006,2026-01-07T18:30:00+00:00,152.9276,153.1476,152.6803,152.9002,192429.0,True,synthetic:ohlcv:SIM_0006:277
SIM_0007,2026-01-07T18:30:00+00:00,212.4132,216.2302,211.7836,215.5911,674291.0,True,synthetic:ohlcv:SIM_0007:278
SIM_0008,2026-01-07T18:30:00+00:00,522.6351,530.0682,521.2443,528.6613,507425.0,True,synthetic:ohlcv:SIM_0008:279
SIM_0001,2026-01-07T19:00:00+00:00,108.4125,108.5123,106.0441,106.1419,1009350.0,True,synthetic:ohlcv:SIM_0001:280
SIM_0002,2026-01-07T19:00:00+00:00,220.3568,220.6776,219.1493,219.4688,231756.0,True,synthetic:ohlcv:SIM_0002:281
SIM_0003,2026-01-07T19:00:00+00:00,411.6238,412.0438,406.1451,406.5599,482608.0,True,synthetic:ohlcv:SIM_0003:282
SIM_0004,2026-01-07T19:00:00+00:00,150.9083,151.0133,148.4254,148.5288,704883.0,True,synthetic:ohlcv:SIM_0004:283
SIM_0005,2026-01-07T19:00:00+00:00,390.3118,391.6517,389.1253,390.4648,140238.0,True,synthetic:ohlcv:SIM_0005:284
SIM_0006,2026-01-07T19:00:00+00:00,152.9002,154.2107,152.4984,153.8065,402999.0,True,synthetic:ohlcv:SIM_0006:285
SIM_0007,2026-01-07T19:00:00+00:00,215.5911,216.5418,215.4316,216.3818,183039.0,True,synthetic:ohlcv:SIM_0007:286
SIM_0008,2026-01-07T19:00:00+00:00,528.6613,532.0057,527.9779,531.3189,415123.0,True,synthetic:ohlcv:SIM_0008:287
SIM_0001,2026-01-07T19:30:00+00:00,106.1419,106.4052,105.4051,105.6671,291831.0,True,synthetic:ohlcv:SIM_0001:288
SIM_0002,2026-01-07T19:30:00+00:00,219.4688,219.5077,216.765,216.8034,579592.0,True,synthetic:ohlcv:SIM_0002:289
SIM_0003,2026-01-07T19:30:00+00:00,406.5599,413.7523,405.132,412.3042,705451.0,True,synthetic:ohlcv:SIM_0003:290
SIM_0004,2026-01-07T19:30:00+00:00,148.5288,150.4544,148.2038,150.126,413510.0,True,synthetic:ohlcv:SIM_0004:291
SIM_0005,2026-01-07T19:30:00+00:00,390.4648,391.7375,387.4926,388.7597,270277.0,True,synthetic:ohlcv:SIM_0005:292
SIM_0006,2026-01-07T19:30:00+00:00,153.8065,154.3108,153.4495,153.9534,135031.0,True,synthetic:ohlcv:SIM_0006:293
SIM_0007,2026-01-07T19:30:00+00:00,216.3818,216.9275,211.237,211.7711,789941.0,True,synthetic:ohlcv:SIM_0007:294
SIM_0008,2026-01-07T19:30:00+00:00,531.3189,532.3957,528.5505,529.6238,1058835.0,True,synthetic:ohlcv:SIM_0008:295
SIM_0001,2026-01-07T20:00:00+00:00,105.6671,106.0897,105.5197,105.9419,148543.0,True,synthetic:ohlcv:SIM_0001:296
SIM_0002,2026-01-07T20:00:00+00:00,216.8034,220.4107,215.8064,219.4017,437190.0,True,synthetic:ohlcv:SIM_0002:297
SIM_0003,2026-01-07T20:00:00+00:00,412.3042,413.839,411.5594,413.0929,193008.0,True,synthetic:ohlcv:SIM_0003:298
SIM_0004,2026-01-07T20:00:00+00:00,150.126,152.321,149.7811,151.9719,723299.0,True,synthetic:ohlcv:SIM_0004:299
SIM_0005,2026-01-07T20:00:00+00:00,388.7597,391.3186,387.6948,390.2496,389681.0,True,synthetic:ohlcv:SIM_0005:300
SIM_0006,2026-01-07T20:00:00+00:00,153.9534,155.4085,153.6044,155.057,411023.0,True,synthetic:ohlcv:SIM_0006:301
SIM_0007,2026-01-07T20:00:00+00:00,211.7711,213.8965,211.232,213.3534,438985.0,True,synthetic:ohlcv:SIM_0007:302
SIM_0008,2026-01-07T20:00:00+00:00,529.6238,531.9751,528.6606,531.0094,379265.0,True,synthetic:ohlcv:SIM_0008:303
SIM_0001,2026-01-07T20:30:00+00:00,105.9419,106.0468,105.8075,105.9125,79178.0,True,synthetic:ohlcv:SIM_0001:304
SIM_0002,2026-01-07T20:30:00+00:00,219.4017,220.8592,218.957,220.4125,211857.0,True,synthetic:ohlcv:SIM_0002:305
SIM_0003,2026-01-07T20:30:00+00:00,413.0929,413.7099,399.4595,400.0571,1240725.0,True,synthetic:ohlcv:SIM_0003:306
SIM_0004,2026-01-07T20:30:00+00:00,151.9719,152.0153,150.7928,150.8359,401122.0,True,synthetic:ohlcv:SIM_0004:307
SIM_0005,2026-01-07T20:30:00+00:00,390.2496,391.3152,388.8174,389.882,210681.0,True,synthetic:ohlcv:SIM_0005:308
SIM_0006,2026-01-07T20:30:00+00:00,155.057,155.3762,153.8676,154.1851,486410.0,True,synthetic:ohlcv:SIM_0006:309
SIM_0007,2026-01-07T20:30:00+00:00,213.3534,216.3082,213.2657,216.2193,506243.0,True,synthetic:ohlcv:SIM_0007:310
SIM_0008,2026-01-07T20:30:00+00:00,531.0094,532.2688,529.3608,530.6192,255811.0,True,synthetic:ohlcv:SIM_0008:311
