ticker,as_of,open,high,low,close,volume,synthetic,source_id
SIM_D,2026-01-09T18:00:00+00:00,48.2354,48.5832,48.1334,48.4879,242011.0,True,synthetic:ohlcv:SIM_D:1773
SIM_E,2026-01-09T18:00:00+00:00,90.0409,90.0974,89.7951,89.8841,192937.0,True,synthetic:ohlcv:SIM_E:1774
SIM_A,2026-01-09T18:05:00+00:00,267.3954,268.0487,267.0628,267.816,117496.0,True,synthetic:ohlcv:SIM_A:1775
SIM_B,2026-01-09T18:05:00+00:00,297.8394,298.4085,294.9537,295.6703,257365.0,True,synthetic:ohlcv:SIM_B:1776
SIM_C,2026-01-09T18:05:00+00:00,276.9312,277.8864,276.4985,277.6016,159105.0,True,synthetic:ohlcv:SIM_C:1777
SIM_D,2026-01-09T18:05:00+00:00,48.4879,48.5357,48.1755,48.2873,221630.0,True,synthetic:ohlcv:SIM_D:1778
SIM_E,2026-01-09T18:05:00+00:00,89.8841,89.9475,89.798,89.9272,169259.0,True,synthetic:ohlcv:SIM_E:1779
SIM_A,2026-01-09T18:10:00+00:00,267.816,268.2863,267.3942,268.2643,120734.0,True,synthetic:ohlcv:SIM_A:1780
SIM_B,2026-01-09T18:10:00+00:00,295.6703,295.9815,293.8045,294.4835,176955.0,True,synthetic:ohlcv:SIM_B:1781
SIM_C,2026-01-09T18:10:00+00:00,277.6016,278.419,277.4356,277.5482,126760.0,True,synthetic:ohlcv:SIM_C:1782
SIM_D,2026-01-09T18:10:00+00:00,48.2873,48.3724,48.1266,48.216,169897.0,True,synthetic:ohlcv:SIM_D:1783
SIM_E,2026-01-09T18:10:00+00:00,89.9272,90.1392,89.4615,89.6067,219877.0,True,synthetic:ohlcv:SIM_E:1784
SIM_A,2026-01-09T18:15:00+00:00,268.2643,270.301,268.0868,269.7371,204003.0,True,synthetic:ohlcv:SIM_A:1785
SIM_B,2026-01-09T18:15:00+00:00,294.4835,296.8835,294.4712,296.0557,211327.0,True,synthetic:ohlcv:SIM_B:1786
SIM_C,2026-01-09T18:15:00+00:00,277.5482,279.5966,277.2377,278.8429,216853.0,True,synthetic:ohlcv:SIM_C:1787
SIM_D,2026-01-09T18:15:00+00:00,48.216,48.3492,48.0254,48.1116,172124.0,True,synthetic:ohlcv:SIM_D:1788
SIM_E,2026-01-09T18:15:00+00:00,89.6067,89.78,89.0156,89.2112,229466.0,True,synthetic:ohlcv:SIM_E:1789
SIM_A,2026-01-09T18:20:00+00:00,269.7371,270.9874,269.0581,270.7762,166822.0,True,synthetic:ohlcv:SIM_A:1790
SIM_B,2026-01-09T18:20:00+00:00,296.0557,296.2321,295.0692,295.7569,131151.0,True,synthetic:ohlcv:SIM_B:1791
SIM_C,2026-01-09T18:20:00+00:00,278.8429,279.2358,278.2762,278.4005,158380.0,True,synthetic:ohlcv:SIM_C:1792
SIM_D,2026-01-09T18:20:00+00:00,48.1116,48.1807,47.7469,47.8375,239240.0,True,synthetic:ohlcv:SIM_D:1793
SIM_E,2026-01-09T18:20:00+00:00,89.2112,89.3124,88.6037,88.7668,251334.0,True,synthetic:ohlcv:SIM_E:1794
SIM_A,2026-01-09T18:25:00+00:00,270.7762,271.4783,269.9104,271.0632,108725.0,True,synthetic:ohlcv:SIM_A:1795
SIM_B,2026-01-09T18:25:00+00:00,295.7569,296.1131,294.1236,294.4804,190397.0,True,synthetic:ohlcv:SIM_B:1796
SIM_C,2026-01-09T18:25:00+00:00,278.4005,278.7884,278.1076,278.3065,121612.0,True,synthetic:ohlcv:SIM_C:1797
SIM_D,2026-01-09T18:25:00+00:00,47.8375,47.9746,47.744,47.8939,156220.0,True,synthetic:ohlcv:SIM_D:1798
SIM_E,2026-01-09T18:25:00+00:00,88.7668,88.9794,88.7006,88.8354,162565.0,True,synthetic:ohlcv:SIM_E:1799
SIM_A,2026-01-09T18:30:00+00:00,271.0632,272.3415,270.6609,271.7364,149447.0,True,synthetic:ohlcv:SIM_A:1800
SIM_B,2026-01-09T18:30:00+00:00,294.4804,294.854,292.6658,293.2873,188394.0,True,synthetic:ohlcv:SIM_B:1801
SIM_C,2026-01-09T18:30:00+00:00,278.3065,278.3505,275.9848,276.9426,223760.0,True,synthetic:ohlcv:SIM_C:1802
SIM_D,2026-01-09T18:30:00+00:00,47.8939,48.1592,47.8189,48.0631,209844.0,True,synthetic:ohlcv:SIM_D:1803
SIM_E,2026-01-09T18:30:00+00:00,88.8354,89.153,88.6684,88.9072,175247.0,True,synthetic:ohlcv:SIM_E:1804
SIM_A,2026-01-09T18:35:00+00:00,271.7364,272.1282,270.6468,271.2229,134334.0,True,synthetic:ohlcv:SIM_A:1805
SIM_B,2026-01-09T18:35:00+00:00,293.2873,294.1239,292.7894,293.3505,115357.0,True,synthetic:ohlcv:SIM_B:1806
SIM_C,2026-01-09T18:35:00+00:00,276.9426,277.0632,275.8006,276.0049,184254.0,True,synthetic:ohlcv:SIM_C:1807
SIM_D,2026-01-09T18:35:00+00:00,48.0631,48.2477,48.0368,48.1431,175863.0,True,synthetic:ohlcv:SIM_D:1808
SIM_E,2026-01-09T18:35:00+00:00,88.9072,89.0744,88.2234,88.4012,271293.0,True,synthetic:ohlcv:SIM_E:1809
SIM_A,2026-01-09T18:40:00+00:00,271.2229,271.4044,270.5608,271.0201,101612.0,True,synthetic:ohlcv:SIM_A:1810
SIM_B,2026-01-09T18:40:00+00:00,293.3505,293.9449,292.6105,292.8744,136315.0,True,synthetic:ohlcv:SIM_B:1811
SIM_C,2026-01-09T18:40:00+00:00,276.0049,276.5561,274.1023,274.5648,218894.0,True,synthetic:ohlcv:SIM_C:1812
SIM_D,2026-01-09T18:40:00+00:00,48.1431,48.2574,47.7965,47.8971,233528.0,True,synthetic:ohlcv:SIM_D:1813
SIM_E,2026-01-09T18:40:00+00:00,88.4012,89.1736,88.2674,89.0568,300208.0,True,synthetic:ohlcv:SIM_E:1814
SIM_A,2026-01-09T18:45:00+00:00,271.0201,271.9325,270.6191,271.819,144554.0,True,synthetic:ohlcv:SIM_A:1815
SIM_B,2026-01-09T18:45:00+00:00,292.8744,294.2027,292.263,294.1386,183484.0,True,synthetic:ohlcv:SIM_B:1816
SIM_C,2026-01-09T18:45:00+00:00,274.5648,274.8766,273.0846,273.831,168201.0,True,synthetic:ohlcv:SIM_C:1817
SIM_D,2026-01-09T18:45:00+00:00,47.8971,47.9499,47.6271,47.6948,213223.0,True,synthetic:ohlcv:SIM_D:1818
SIM_E,2026-01-09T18:45:00+00:00,89.0568,89.1534,88.8906,89.0288,150838.0,True,synthetic:ohlcv:SIM_E:1819
SIM_A,2026-01-09T18:50:00+00:00,271.819,272.0487,270.8303,271.3943,115145.0,True,synthetic:ohlcv:SIM_A:1820
SIM_B,2026-01-09T18:50:00+00:00,294.1386,294.5949,293.0026,293.0982,175166.0,True,synthetic:ohlcv:SIM_B:1821
SIM_C,2026-01-09T18:50:00+00:00,273.831,275.2812,273.3136,274.9819,212936.0,True,synthetic:ohlcv:SIM_C:1822
SIM_D,2026-01-09T18:50:00+00:00,47.6948,47.7378,47.1656,47.2099,345248.0,True,synthetic:ohlcv:SIM_D:1823
SIM_E,2026-01-09T18:50:00+00:00,89.0288,89.4794,88.8835,89.2906,217611.0,True,synthetic:ohlcv:SIM_E:1824
SIM_A,2026-01-09T18:55:00+00:00,271.3943,271.7122,269.8836,270.4231,159633.0,True,synthetic:ohlcv:SIM_A:1825
SIM_B,2026-01-09T18:55:00+00:00,293.0982,293.3513,292.0848,292.5468,143722.0,True,synthetic:ohlcv:SIM_B:1826
SIM_C,2026-01-09T18:55:00+00:00,274.9819,275.7393,273.9606,274.1775,176804.0,True,synthetic:ohlcv:SIM_C:1827
SIM_D,2026-01-09T18:55:00+00:00,47.2099,47.2524,46.9718,47.02,210872.0,True,synthetic:ohlcv:SIM_D:1828
SIM_E,2026-01-09T18:55:00+00:00,89.2906,89.5119,88.8035,88.958,215923.0,True,synthetic:ohlcv:SIM_E:1829
SIM_A,2026-01-09T19:00:00+00:00,270.4231,272.6477,270.0039,272.1537,222995.0,True,synthetic:ohlcv:SIM_A:1830
SIM_B,2026-01-09T19:00:00+00:00,292.5468,294.8579,291.8314,294.471,242766.0,True,synthetic:ohlcv:SIM_B:1831
SIM_C,2026-01-09T19:00:00+00:00,274.1775,274.5214,272.1701,272.9998,205170.0,True,synthetic:ohlcv:SIM_C:1832
SIM_D,2026-01-09T19:00:00+00:00,47.02,47.1109,46.8052,46.8734,203392.0,True,synthetic:ohlcv:SIM_D:1833
SIM_E,2026-01-09T19:00:00+00:00,88.958,89.0905,88.458,88.5418,249886.0,True,synthetic:ohlcv:SIM_E:1834
SIM_A,2026-01-09T19:05:00+00:00,272.1537,273.2797,271.7002,272.683,121819.0,True,synthetic:ohlcv:SIM_A:1835
SIM_B,2026-01-09T19:05:00+00:00,294.471,295.0452,292.3007,292.6802,224665.0,True,synthetic:ohlcv:SIM_B:1836
SIM_C,2026-01-09T19:05:00+00:00,272.9998,273.0668,272.3944,272.7671,137534.0,True,synthetic:ohlcv:SIM_C:1837
SIM_D,2026-01-09T19:05:00+00:00,46.8734,46.9238,46.5902,46.6667,232763.0,True,synthetic:ohlcv:SIM_D:1838
SIM_E,2026-01-09T19:05:00+00:00,88.5418,88.8225,88.2345,88.4523,175153.0,True,synthetic:ohlcv:SIM_E:1839
SIM_A,2026-01-09T19:10:00+00:00,272.683,272.7353,271.2144,271.4559,189420.0,True,synthetic:ohlcv:SIM_A:1840
SIM_B,2026-01-09T19:10:00+00:00,292.6802,294.2169,292.4361,293.825,190522.0,True,synthetic:ohlcv:SIM_B:1841
SIM_C,2026-01-09T19:10:00+00:00,272.7671,273.4806,272.6151,273.232,150587.0,True,synthetic:ohlcv:SIM_C:1842
SIM_D,2026-01-09T19:10:00+00:00,46.6667,46.9292,46.6058,46.8384,201356.0,True,synthetic:ohlcv:SIM_D:1843
SIM_E,2026-01-09T19:10:00+00:00,88.4523,88.723,88.4129,88.5663,174254.0,True,synthetic:ohlcv:SIM_E:1844
SIM_A,2026-01-09T19:15:00+00:00,271.4559,271.4644,270.2602,270.7632,138782.0,True,synthetic:ohlcv:SIM_A:1845
SIM_B,2026-01-09T19:15:00+00:00,293.825,294.5053,292.6597,293.2446,135008.0,True,synthetic:ohlcv:SIM_B:1846
SIM_C,2026-01-09T19:15:00+00:00,273.232,273.423,271.5118,271.9049,224437.0,True,synthetic:ohlcv:SIM_C:1847
SIM_D,2026-01-09T19:15:00+00:00,46.8384,46.9796,46.7647,46.9165,160191.0,True,synthetic:ohlcv:SIM_D:1848
SIM_E,2026-01-09T19:15:00+00:00,88.5663,88.8967,88.3337,88.7484,183544.0,True,synthetic:ohlcv:SIM_E:1849
SIM_A,2026-01-09T19:20:00+00:00,270.7632,272.6927,270.5537,272.1724,184263.0,True,synthetic:ohlcv:SIM_A:1850
SIM_B,2026-01-09T19:20:00+00:00,293.2446,293.5455,292.7506,293.1524,107418.0,True,synthetic:ohlcv:SIM_B:1851
SIM_C,2026-01-09T19:20:00+00:00,271.9049,272.6733,271.5874,272.3277,144660.0,True,synthetic:ohlcv:SIM_C:1852
SIM_D,2026-01-09T19:20:00+00:00,46.9165,46.9981,46.8379,46.8494,160835.0,True,synthetic:ohlcv:SIM_D:1853
SIM_E,2026-01-09T19:20:00+00:00,88.7484,88.9483,88.2333,88.3751,238051.0,True,synthetic:ohlcv:SIM_E:1854
SIM_A,2026-01-09T19:25:00+00:00,272.1724,272.9593,271.8818,272.8958,147623.0,True,synthetic:ohlcv:SIM_A:1855
SIM_B,2026-01-09T19:25:00+00:00,293.1524,293.8731,292.6888,293.0533,118009.0,True,synthetic:ohlcv:SIM_B:1856
SIM_C,2026-01-09T19:25:00+00:00,272.3277,273.3965,271.9587,272.8076,155068.0,True,synthetic:ohlcv:SIM_C:1857
SIM_D,2026-01-09T19:25:00+00:00,46.8494,46.9338,46.7684,46.8957,144948.0,True,synthetic:ohlcv:SIM_D:1858
SIM_E,2026-01-09T19:25:00+00:00,88.3751,88.7014,88.1605,88.5867,196868.0,True,synthetic:ohlcv:SIM_E:1859
SIM_A,2026-01-09T19:30:00+00:00,272.8958,273.5228,272.4744,273.3725,115952.0,True,synthetic:ohlcv:SIM_A:1860
SIM_B,2026-01-09T19:30:00+00:00,293.0533,293.0737,291.7316,292.4808,142845.0,True,synthetic:ohlcv:SIM_B:1861
SIM_C,2026-01-09T19:30:00+00:00,272.8076,273.2122,272.3487,272.6738,129702.0,True,synthetic:ohlcv:SIM_C:1862
SIM_D,2026-01-09T19:30:00+00:00,46.8957,47.1571,46.8531,47.0912,224666.0,True,synthetic:ohlcv:SIM_D:1863
SIM_E,2026-01-09T19:30:00+00:00,88.5867,89.0048,88.4482,88.8483,213545.0,True,synthetic:ohlcv:SIM_E:1864
SIM_A,2026-01-09T19:35:00+00:00,273.3725,273.9422,271.4574,272.3093,168504.0,True,synthetic:ohlcv:SIM_A:1865
SIM_B,2026-01-09T19:35:00+00:00,292.4808,293.0042,292.2631,293.003,137538.0,True,synthetic:ohlcv:SIM_B:1866
SIM_C,2026-01-09T19:35:00+00:00,272.6738,273.1468,271.7935,272.2906,146298.0,True,synthetic:ohlcv:SIM_C:1867
SIM_D,2026-01-09T19:35:00+00:00,47.0912,47.197,46.8874,47.0754,141927.0,True,synthetic:ohlcv:SIM_D:1868
SIM_E,2026-01-09T19:35:00+00:00,88.8483,89.044,88.7904,88.8042,159404.0,True,synthetic:ohlcv:SIM_E:1869
SIM_A,2026-01-09T19:40:00+00:00,272.3093,272.9252,270.7997,271.45,158180.0,True,synthetic:ohlcv:SIM_A:1870
SIM_B,2026-01-09T19:40:00+00:00,293.003,294.6841,292.5272,293.9713,178500.0,True,synthetic:ohlcv:SIM_B:1871
SIM_C,2026-01-09T19:40:00+00:00,272.2906,272.5302,270.3607,270.8047,221190.0,True,synthetic:ohlcv:SIM_C:1872
SIM_D,2026-01-09T19:40:00+00:00,47.0754,47.4904,47.0149,47.442,284305.0,True,synthetic:ohlcv:SIM_D:1873
SIM_E,2026-01-09T19:40:00+00:00,88.8042,88.8919,88.602,88.7521,163140.0,True,synthetic:ohlcv:SIM_E:1874
SIM_A,2026-01-09T19:45:00+00:00,271.45,273.8135,270.8431,273.3438,225637.0,True,synthetic:ohlcv:SIM_A:1875
SIM_B,2026-01-09T19:45:00+00:00,293.9713,294.9723,293.5115,293.6566,126120.0,True,synthetic:ohlcv:SIM_B:1876
SIM_C,2026-01-09T19:45:00+00:00,270.8047,271.2341,268.9881,269.7157,193999.0,True,synthetic:ohlcv:SIM_C:1877
SIM_D,2026-01-09T19:45:00+00:00,47.442,47.4941,47.1607,47.2206,228373.0,True,synthetic:ohlcv:SIM_D:1878
SIM_E,2026-01-09T19:45:00+00:00,88.7521,88.7689,88.5732,88.7412,143164.0,True,synthetic:ohlcv:SIM_E:1879
SIM_A,2026-01-09T19:50:00+00:00,273.3438,274.3624,272.8513,273.925,130290.0,True,synthetic:ohlcv:SIM_A:1880
SIM_B,2026-01-09T19:50:00+00:00,293.6566,294.0843,292.3983,292.8951,156824.0,True,synthetic:ohlcv:SIM_B:1881
SIM_C,2026-01-09T19:50:00+00:00,269.7157,270.5631,269.2682,270.4382,175513.0,True,synthetic:ohlcv:SIM_C:1882
SIM_D,2026-01-09T19:50:00+00:00,47.2206,47.3103,47.0757,47.1308,169283.0,True,synthetic:ohlcv:SIM_D:1883
SIM_E,2026-01-09T19:50:00+00:00,88.7412,88.9572,88.4217,88.5341,205348.0,True,synthetic:ohlcv:SIM_E:1884
SIM_A,2026-01-09T19:55:00+00:00,273.925,274.4804,271.7689,272.1173,225852.0,True,synthetic:ohlcv:SIM_A:1885
SIM_B,2026-01-09T19:55:00+00:00,292.8951,293.2006,291.6739,292.1158,160981.0,True,synthetic:ohlcv:SIM_B:1886
SIM_C,2026-01-09T19:55:00+00:00,270.4382,270.9498,268.5233,268.9595,228278.0,True,synthetic:ohlcv:SIM_C:1887
SIM_D,2026-01-09T19:55:00+00:00,47.1308,47.1643,46.7708,46.8559,253622.0,True,synthetic:ohlcv:SIM_D:1888
SIM_E,2026-01-09T19:55:00+00:00,88.5341,88.6072,87.8799,88.076,244646.0,True,synthetic:ohlcv:SIM_E:1889
SIM_A,2026-01-09T20:00:00+00:00,272.1173,272.8813,271.8671,272.4437,107480.0,True,synthetic:ohlcv:SIM_A:1890
SIM_B,2026-01-09T20:00:00+00:00,292.1158,293.6493,291.7266,293.5609,198388.0,True,synthetic:ohlcv:SIM_B:1891
SIM_C,2026-01-09T20:00:00+00:00,268.9595,269.0054,268.4836,268.586,154324.0,True,synthetic:ohlcv:SIM_C:1892
SIM_D,2026-01-09T20:00:00+00:00,46.8559,46.9283,46.6435,46.7168,199631.0,True,synthetic:ohlcv:SIM_D:1893
SIM_E,2026-01-09T20:00:00+00:00,88.076,88.5625,87.9452,88.4488,229443.0,True,synthetic:ohlcv:SIM_E:1894
SIM_A,2026-01-09T20:05:00+00:00,272.4437,273.23,272.2003,272.7728,105484.0,True,synthetic:ohlcv:SIM_A:1895
SIM_B,2026-01-09T20:05:00+00:00,293.5609,294.3036,293.1286,294.1902,147593.0,True,synthetic:ohlcv:SIM_B:1896
SIM_C,2026-01-09T20:05:00+00:00,268.586,268.9802,268.4814,268.5272,134015.0,True,synthetic:ohlcv:SIM_C:1897
SIM_D,2026-01-09T20:05:00+00:00,46.7168,46.8181,46.5363,46.5797,195129.0,True,synthetic:ohlcv:SIM_D:1898
SIM_E,2026-01-09T20:05:00+00:00,88.4488,89.1527,88.302,89.1303,294249.0,True,synthetic:ohlcv:SIM_E:1899
SIM_A,2026-01-09T20:10:00+00:00,272.7728,272.9395,272.3634,272.7351,99053.0,True,synthetic:ohlcv:SIM_A:1900
SIM_B,2026-01-09T20:10:00+00:00,294.1902,295.1472,293.7319,294.0189,112105.0,True,synthetic:ohlcv:SIM_B:1901
SIM_C,2026-01-09T20:10:00+00:00,268.5272,269.1208,267.0019,267.6341,190924.0,True,synthetic:ohlcv:SIM_C:1902
SIM_D,2026-01-09T20:10:00+00:00,46.5797,46.6717,46.4629,46.4861,165927.0,True,synthetic:ohlcv:SIM_D:1903
SIM_E,2026-01-09T20:10:00+00:00,89.1303,89.1973,88.3033,88.4928,292602.0,True,synthetic:ohlcv:SIM_E:1904
SIM_A,2026-01-09T20:15:00+00:00,272.7351,273.2882,271.7812,272.2448,130825.0,True,synthetic:ohlcv:SIM_A:1905
SIM_B,2026-01-09T20:15:00+00:00,294.0189,294.6843,293.3556,293.7087,117774.0,True,synthetic:ohlcv:SIM_B:1906
SIM_C,2026-01-09T20:15:00+00:00,267.6341,268.0618,266.698,267.6857,131714.0,True,synthetic:ohlcv:SIM_C:1907
SIM_D,2026-01-09T20:15:00+00:00,46.4861,46.6643,46.4669,46.6234,199975.0,True,synthetic:ohlcv:SIM_D:1908
SIM_E,2026-01-09T20:15:00+00:00,88.4928,89.0421,88.4632,88.8549,240307.0,True,synthetic:ohlcv:SIM_E:1909
SIM_A,2026-01-09T20:20:00+00:00,272.2448,272.9909,271.8319,272.4038,97353.0,True,synthetic:ohlcv:SIM_A:1910
SIM_B,2026-01-09T20:20:00+00:00,293.7087,294.0118,293.5393,293.5995,112999.0,True,synthetic:ohlcv:SIM_B:1911
SIM_C,2026-01-09T20:20:00+00:00,267.6857,268.0264,267.1598,268.0079,141001.0,True,synthetic:ohlcv:SIM_C:1912
SIM_D,2026-01-09T20:20:00+00:00,46.6234,46.6707,46.3467,46.4717,193830.0,True,synthetic:ohlcv:SIM_D:1913
SIM_E,2026-01-09T20:20:00+00:00,88.8549,88.9348,88.029,88.1745,293834.0,True,synthetic:ohlcv:SIM_E:1914
SIM_A,2026-01-09T20:25:00+00:00,272.4038,272.8725,271.7887,272.4745,102553.0,True,synthetic:ohlcv:SIM_A:1915
SIM_B,2026-01-09T20:25:00+00:00,293.5995,293.8179,292.5014,292.8358,164284.0,True,synthetic:ohlcv:SIM_B:1916
SIM_C,2026-01-09T20:25:00+00:00,268.0079,268.6706,266.2188,266.7758,212373.0,True,synthetic:ohlcv:SIM_C:1917
SIM_D,2026-01-09T20:25:00+00:00,46.4717,46.5835,46.3363,46.3767,177201.0,True,synthetic:ohlcv:SIM_D:1918
SIM_E,2026-01-09T20:25:00+00:00,88.1745,88.4691,88.049,88.4092,204711.0,True,synthetic:ohlcv:SIM_E:1919
SIM_A,2026-01-09T20:30:00+00:00,272.4745,273.4491,271.7768,273.434,156924.0,True,synthetic:ohlcv:SIM_A:1920
SIM_B,2026-01-09T20:30:00+00:00,292.8358,293.4012,291.1868,291.9688,164282.0,True,synthetic:ohlcv:SIM_B:1921
SIM_C,2026-01-09T20:30:00+00:00,266.7758,267.83,266.4417,267.2051,143497.0,True,synthetic:ohlcv:SIM_C:1922
SIM_D,2026-01-09T20:30:00+00:00,46.3767,46.4342,46.2782,46.3574,135082.0,True,synthetic:ohlcv:SIM_D:1923
SIM_E,2026-01-09T20:30:00+00:00,88.4092,89.0876,88.3592,88.9296,263925.0,True,synthetic:ohlcv:SIM_E:1924
SIM_A,2026-01-09T20:35:00+00:00,273.434,274.4237,272.8283,273.6485,101842.0,True,synthetic:ohlcv:SIM_A:1925
SIM_B,2026-01-09T20:35:00+00:00,291.9688,292.3895,290.0648,290.202,218850.0,True,synthetic:ohlcv:SIM_B:1926
SIM_C,2026-01-09T20:35:00+00:00,267.2051,269.1264,266.9861,268.8353,248405.0,True,synthetic:ohlcv:SIM_C:1927
SIM_D,2026-01-09T20:35:00+00:00,46.3574,46.4785,46.3086,46.3557,134900.0,True,synthetic:ohlcv:SIM_D:1928
SIM_E,2026-01-09T20:35:00+00:00,88.9296,89.0511,88.6091,88.7115,207881.0,True,synthetic:ohlcv:SIM_E:1929
SIM_A,2026-01-09T20:40:00+00:00,273.6485,275.1353,273.0007,274.3795,134029.0,True,synthetic:ohlcv:SIM_A:1930
SIM_B,2026-01-09T20:40:00+00:00,290.202,290.2914,288.1429,288.5815,212621.0,True,synthetic:ohlcv:SIM_B:1931
SIM_C,2026-01-09T20:40:00+00:00,268.8353,269.3379,268.4244,268.599,129403.0,True,synthetic:ohlcv:SIM_C:1932
SIM_D,2026-01-09T20:40:00+00:00,46.3557,46.6174,46.2839,46.5243,217675.0,True,synthetic:ohlcv:SIM_D:1933
SIM_E,2026-01-09T20:40:00+00:00,88.7115,88.8326,88.1961,88.294,245256.0,True,synthetic:ohlcv:SIM_E:1934
SIM_A,2026-01-09T20:45:00+00:00,274.3795,275.2287,273.7598,274.7457,122192.0,True,synthetic:ohlcv:SIM_A:1935
SIM_B,2026-01-09T20:45:00+00:00,288.5815,289.1662,287.312,287.7211,160397.0,True,synthetic:ohlcv:SIM_B:1936
SIM_C,2026-01-09T20:45:00+00:00,268.599,270.3059,268.2428,270.2058,242639.0,True,synthetic:ohlcv:SIM_C:1937
SIM_D,2026-01-09T20:45:00+00:00,46.5243,46.7967,46.3466,46.7257,212498.0,True,synthetic:ohlcv:SIM_D:1938
SIM_E,2026-01-09T20:45:00+00:00,88.294,88.3044,87.8522,88.0776,198111.0,True,synthetic:ohlcv:SIM_E:1939
SIM_A,2026-01-09T20:50:00+00:00,274.7457,274.9803,274.5419,274.7304,81593.0,True,synthetic:ohlcv:SIM_A:1940
SIM_B,2026-01-09T20:50:00+00:00,287.7211,288.3171,286.2359,286.4154,186443.0,True,synthetic:ohlcv:SIM_B:1941
SIM_C,2026-01-09T20:50:00+00:00,270.2058,270.5997,269.0359,269.5246,168030.0,True,synthetic:ohlcv:SIM_C:1942
SIM_D,2026-01-09T20:50:00+00:00,46.7257,46.9399,46.6707,46.9105,219027.0,True,synthetic:ohlcv:SIM_D:1943
SIM_E,2026-01-09T20:50:00+00:00,88.0776,88.3045,87.3239,87.4945,291050.0,True,synthetic:ohlcv:SIM_E:1944
SIM_A,2026-01-09T20:55:00+00:00,274.7304,275.4346,274.5637,274.9903,113227.0,True,synthetic:ohlcv:SIM_A:1945
SIM_B,2026-01-09T20:55:00+00:00,286.4154,287.1101,285.7897,286.6065,123824.0,True,synthetic:ohlcv:SIM_B:1946
SIM_C,2026-01-09T20:55:00+00:00,269.5246,270.5946,268.7086,270.288,183458.0,True,synthetic:ohlcv:SIM_C:1947
SIM_D,2026-01-09T20:55:00+00:00,46.9105,46.9493,46.6886,46.8351,172878.0,True,synthetic:ohlcv:SIM_D:1948
SIM_E,2026-01-09T20:55:00+00:00,87.4945,88.3566,87.3826,88.2954,335065.0,True,synthetic:ohlcv:SIM_E:1949
SIM_A,2026-01-12T14:30:00+00:00,274.9903,275.3679,273.7981,274.107,145916.0,True,synthetic:ohlcv:SIM_A:1950
SIM_B,2026-01-12T14:30:00+00:00,286.6065,287.3527,286.3925,286.866,116830.0,True,synthetic:ohlcv:SIM_B:1951
SIM_C,2026-01-12T14:30:00+00:00,270.288,270.6922,270.0377,270.5994,150025.0,True,synthetic:ohlcv:SIM_C:1952
SIM_D,2026-01-12T14:30:00+00:00,46.8351,46.8681,46.5216,46.6417,219080.0,True,synthetic:ohlcv:SIM_D:1953
SIM_E,2026-01-12T14:30:00+00:00,88.2954,88.8099,88.1214,88.6844,237970.0,True,synthetic:ohlcv:SIM_E:1954
SIM_A,2026-01-12T14:35:00+00:00,274.107,274.376,273.3565,274.1574,95809.0,True,synthetic:ohlcv:SIM_A:1955
SIM_B,2026-01-12T14:35:00+00:00,286.866,286.8979,286.4958,286.844,115443.0,True,synthetic:ohlcv:SIM_B:1956
SIM_C,2026-01-12T14:35:00+00:00,270.5994,271.3473,270.2728,271.1141,160159.0,True,synthetic:ohlcv:SIM_C:1957
SIM_D,2026-01-12T14:35:00+00:00,46.6417,46.8442,46.601,46.7442,173280.0,True,synthetic:ohlcv:SIM_D:1958
SIM_E,2026-01-12T14:35:00+00:00,88.6844,89.0111,88.6427,88.8687,198687.0,True,synthetic:ohlcv:SIM_E:1959
SIM_A,2026-01-12T14:40:00+00:00,274.1574,275.7148,273.6204,275.0709,157457.0,True,synthetic:ohlcv:SIM_A:1960
SIM_B,2026-01-12T14:40:00+00:00,286.844,287.3402,286.4345,286.7381,106655.0,True,synthetic:ohlcv:SIM_B:1961
SIM_C,2026-01-12T14:40:00+00:00,271.1141,272.052,270.782,271.7557,171576.0,True,synthetic:ohlcv:SIM_C:1962
SIM_D,2026-01-12T14:40:00+00:00,46.7442,47.0839,46.6582,47.0018,246399.0,True,synthetic:ohlcv:SIM_D:1963
SIM_E,2026-01-12T14:40:00+00:00,88.8687,89.1819,88.6958,89.069,185451.0,True,synthetic:ohlcv:SIM_E:1964
SIM_A,2026-01-12T14:45:00+00:00,275.0709,275.778,274.2871,275.2445,97132.0,True,synthetic:ohlcv:SIM_A:1965
SIM_B,2026-01-12T14:45:00+00:00,286.7381,287.2593,286.0832,286.5583,115484.0,True,synthetic:ohlcv:SIM_B:1966
SIM_C,2026-01-12T14:45:00+00:00,271.7557,272.1594,270.4258,271.0324,172926.0,True,synthetic:ohlcv:SIM_C:1967
SIM_D,2026-01-12T14:45:00+00:00,47.0018,47.0381,46.8832,46.9959,133145.0,True,synthetic:ohlcv:SIM_D:1968
SIM_E,2026-01-12T14:45:00+00:00,89.069,89.5159,88.897,89.4192,236748.0,True,synthetic:ohlcv:SIM_E:1969
SIM_A,2026-01-12T14:50:00+00:00,275.2445,275.8926,273.3708,273.5858,214943.0,True,synthetic:ohlcv:SIM_A:1970
SIM_B,2026-01-12T14:50:00+00:00,286.5583,287.8668,286.2108,287.4204,158195.0,True,synthetic:ohlcv:SIM_B:1971
SIM_C,2026-01-12T14:50:00+00:00,271.0324,272.4462,270.5463,272.2839,205351.0,True,synthetic:ohlcv:SIM_C:1972
